f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,abstrak_id
-0.101673335,0.40803832,-0.46006924,1.1215372,0.3259686,-0.47201023,-0.21804349,-0.52043015,-0.78423077,-0.10977027,0.122283965,-0.6251413,-0.5825499,0.061281666,0.8018113,0.55085844,-0.06912907,0.31944984,0.37655818,-0.3861369,0.48165327,0.78566086,0.7971407,-0.46732554,0.74065167,0.8238585,1.317017,0.13310419,1.0973572,-0.6293242,-1.6951,0.8454409,-0.18706977,-0.25518537,0.15822028,-0.018376049,0.5365026,0.32033032,1.0544004,-0.39671347,-0.3034856,-0.5670071,0.96187085,0.8889629,0.63616866,0.878069,0.6975206,0.47173485,-0.78413236,0.2876151,0.043422803,0.5938152,-0.4379859,-0.042074878,-0.05701552,-0.13246505,"Judul Penelitian adalah Pengaruh Pembagian kerja dan Kemampuan Karyawan terhadap Kinerja Karyawan Bank Tabungan Pensiunan Nasional Kediri. (1) Rumusan masalah dalam penelitian ini adalah Apakah variabel pembagian Kerja (X1) berpengaruh terhadap kinerja karyawan (Y) Bank Tabungan Pensiunan Nasional cabang Kediri.(2)Apakah variabel Kemampuan Karyawan (X2)  berpengaruh terhadap kinerja karyawan (Y) Bank Tabungan Pensiunan Nasional cabang Kediri.(3) Apakah variabel Pembagian Kerja (X1) dan kemampuan karyawan (X2) secara simultan berpengaruh terhadap kinerja karyawan (Y) Bank Tabungan Pensiunan Nasional cabang Kediri. (4) Variabel manakah yang berpengaruh signifikan terhadap kinerja karyawan  Bank Tabungan Pensiunan Nasional cabang Kediri.Hasil analisis dan pembahasan dalam penelitian ini adalah (1) Variabel pembagian kerja menunjukkan bahwa hasil perhitungan uji t adalah thitung (10.089) > ttabel (2.00172) dengan nilai signifikan 0,000 < 0,05. Dengan demikian secara parsial variabel pembagian kerja berpengaruh positif dan signifikan terhadap variabel kinerja karyawan Bank Tabungan Pensiunan Nasional cabang Kediri. (2) Variabel kemampuan karyawan menunjukkan bahwa hasil perhitungan uji t adalah thitung (6.947) > ttabel (2.00172) dengan nilai signifikan 0,000 < 0,05. Dengan demikian secara parsial variabel kemampuan karyawan berpengaruh positif dan signifikan terhadap Kinerja Karyawan Bank Tabungan Pensiunan Nasional cabang Kediri. (3) Hasil perhitungan SPSS 16 menunjukkan bahwa bahwa Fhitung (87.877) > Ftabel (2,77). Dengan demikian secara bersama-sama atau secara simultan variabel independent (Pembagian kerja dan Kemampuan karyawan) berpengaruh terhadap variabel dependen (Kinerja Karyawan) Bank Tabungan Pensiunan Nasional cabang Kediri. (4) Dilihat dari kedua variabel pembagian kerja, dan kemampuan karyawan maka nilai beta tertinggi adalah variabel pembagian kerja sebesar 0,669. Dengan demikian variabel pembagian kerja yang berpengaruh dominan terhadap variabel kinerja karyawan di Bank Tabungan Pensiunan Nasional cabang Kediri (5) Hasil perhitungan regresi R = 0,869 atau 86,9 % artinya bahwa, terdapat hubungan positif dan kuat antara variabel pembagian kerja, dan kemampuan karyawan terhadap kinerja Bank Tabungan Pensiunan Nasional cabang Kediri, sisanya sebesar 13,1 % dipengaruhi oleh faktor-faktor lain yang tidak diteliti dalam penelitian ini. (6) Selanjutnya diketahui bahwa adjusted R square (R2) diperoleh sebesar 0,755. Artinya bahwa 75,5 % kinerja karyawan Bank Tabungan Pensiunan Nasional cabang Kediri dapat dijelaskan oleh variabel bebas pembagian kerja dan kemampuan karyawan sedangkan sisanya yaitu sebesar 25,5 % dipengaruhi oleh variabel lain yang tidak diteliti dalam penelitian ini.







Kata Kunci: Pembagian Kerja, Kemampuan karyawan dan Kinerja Karyawan."
-0.85974264,0.86622524,0.13257612,0.7612276,0.31836188,-0.41026735,0.51498204,-0.9316657,-0.41044486,-1.014763,-1.2006484,-0.5942007,-0.14773017,0.24578448,0.34685427,0.34639734,-0.33554146,-0.2415107,-0.10577375,-0.11502922,0.3119087,0.45344013,0.63750297,-0.36004058,0.813401,-0.13108678,1.148151,-0.08330916,0.8174045,-0.0793578,-1.4201779,1.7757416,-0.02074698,-0.43240252,-0.9173533,0.35599762,0.4885407,0.55913883,0.79238594,-0.08860023,-0.22933497,-0.103870764,0.5317811,0.49736735,0.6477947,0.48456243,0.5954571,0.42837626,-0.5842049,0.10336067,0.5237649,0.14323044,0.19002035,0.46004122,0.48240432,0.40858063,"Evi Susanti 2016, Pengaruh Financial Leverage, Likuiditas dan Aktivitas Terhadap Profitabilitas Pada Perusahaan Makanan dan Minuman Yang Terdaftar Di Bursa Efek Indonesia Periode 2010-2014. Dibawah bimbingan Dr. Chairul Anam, Drs. Ec. M.kes dan R. Gatot Heru Pranjoto, S.E., MM.
 Penelitian ini bertujuan untuk mengetahui variabel Debt to Equity Ratio, Quick Ratio dan Inventory Turnover terhadap Return On Assets pada Perusahaan Sub-Sektor Makanan dan Minuman Yang Terdaftar Di Bursa Efek Indonesia Periode 2010-2014 baik secara parsial maupun secara simultan. Penelitian ini merupakan penelitian kuantitatif. Populasi dalam penelitian ini terdapat 15 perusahaan. Pengambilan sampel pada penelitian ini menggunakan metode purposive sampling, dan terdapat 11 perusahaan yang dapat dijadikan sampel. Teknik pengujian data yang digunakan pada penelitian ini meliputi uji asumsi klasik dan analisis regresi linier berganda.
 Dari hasil penelitian yang telah dilakukan menunjukkan bahwa nilai koefisien determinasi (R2) sebesar 0,145 atau 14,5%, hasil ini menunjukkan variabel dependen dapat dijelaskan oleh variabel independen dan sisanya 85,5% dijelaskan oleh variabel lain yang tidak termasuk dalam penelitian ini. Pada penelitian ini secara parsial variabel debt to equity ratio (DER) berpengaruh tidak signifikan, Quick Ratio (QR) berpengaruh signifikan dan Inventory Turnover (IT) tidak berpengaruh signifikan terhadap profitabilitas (ROA). Secara simultan variabel DER, QR dan IT berpengaruh signifikan terhadap profitabilitas (ROA).

Kata Kunci: financial leverage, likuiditas, aktivitas dan profitabilitas."
-0.5419215,0.08736172,-0.75048774,0.68798107,-0.18319128,-0.21774659,0.2710172,-1.0098506,-0.6552602,-0.628743,-0.6647227,-0.31523097,0.29105803,0.6171787,0.7192986,0.2050477,-0.4911927,-0.022452844,-0.20826934,-0.07453815,0.5507594,0.037513405,0.7890166,-0.3916069,0.9124077,-0.1884114,0.4731928,-0.18038484,1.2679259,-0.2186276,-0.5193221,1.2923878,0.15156598,-0.7232858,-0.25794855,0.48793322,-0.0035522585,0.29308522,0.7094968,-0.44648322,-0.16049176,-0.34681395,0.27986187,0.40449512,0.68928665,0.14362516,0.19934687,0.13479574,-0.4217154,0.4109628,0.5552025,0.02725201,-0.31249052,0.4442665,0.17087404,0.42283174,"Sofiatul Laili. 120211100040. 2016. “Pengaruh Kemasan Dan Label Halal Terhadap Keputusan Pembelian Produk Ikan Teri Crispy (Studi Pada Konsumen UD. Bunga Laut Di Desa Padelegan Kecamatan Pademawu Kabupaten Pamekasan)”. Dibawah bimbingan Dr. Ir. Nurita Andriani, MM. dan Dr. Mohammad Arief, SE., M.M.
Penelitian ini bertujuan untuk mengetahui dan menganalisis pengaruh kemasan dan label halal terhadap keputusan pembelian produk Ikan Teri Crispy (Studi Pada Konsumen UD. Bunga Laut di Desa Padelegan Kecamatan Pademawu Kabupaten Pamekasan). Penelitian ini menggunakan penelitian kuantitatif. Populasinya adalah keseluruhan konsumen yang pernah membeli dan mengkonsumsi teri crispy di UD. Bunga Laut di Padelegan. Teknik pengambilan sampel menggunakan purposive sampling dengan 45 responden. Teknik pengumpulan data yaitu dengan interview (wawancara), kuesioner, observasi dan studi kepustakaan dan menggunakan skala likert untuk mengukur jawaban responden. Untuk menguji instrumen menggunkan uji validitas, uji realibilitas, dan uji asumsi klasik. Sedangkan teknik analisis data yaitu menggunkan analisis regresi linier berganda karena variabel yang digunakan lebih dari dua variabel, dengan uji F dan uji t.
Hasil penelitian ini menunjukkan bahwa variabel kemasan berpengaruh positif dan signifikan terhadap keputusan pembelian produk ikan teri crispy, Hal ini berarti semakin baik kemasan yang digunakan maka semakin tinggi pula tingkat proses keputusan pembelian produk ikan teri crispy. Pada variabel label halal tidak berpengaruh secara signifikan terhadap keputusan pembelian. 

Kata Kunci : Kemasan, Label Halal, dan Keputusan Pembelian."
0.11574328,0.2253007,-0.90775645,1.0498233,0.21546966,-0.3655201,-0.29931986,-0.6974772,-0.9916855,-0.24715981,0.1391201,-0.47790056,-0.3954909,0.33639166,1.1029285,0.71698946,-0.052801955,0.33875746,0.22661231,-0.35034212,0.58983517,0.6826551,0.74381065,-0.4490577,0.8760123,0.44215432,1.1650892,0.16871876,1.2682759,-0.52222836,-1.6006497,0.81958175,0.098317094,-0.40148786,0.34089863,0.008664631,0.5622637,0.14134474,1.1747569,-0.42331108,-0.33997253,-0.71661246,0.9885709,0.91076076,0.6860419,0.856669,0.6840121,0.5169346,-0.72623885,0.65540993,0.024195233,0.5616601,-0.43752682,0.14723063,0.012812521,-0.07560403,"Muhammad Iqbal Zidni.120211100096. Pengaruh Insentif dan Gaya Kepemimpinan Terhadap Kinerja Karyawan Pada PT. Novell Pharmaceutical Laboratories Surabaya dibawah bimbingan Ibu Dr.Hj Iriani Ismail, Dra. MM dan Bapak Dr.RM.Mochammad Wispandono,S.E.MS.
Insentif dan gaya kepimpinan adalah variabel yang berpengaruh terhadap Kinerja Karyawan. Penelitian ini mengambil objek di PT. Novell Pharmaceutical Laboratories Surabaya dengan responden sebanyak 95 karyawan. Tujuan dari penelitian ini adalah Mengetahui terdapat pengaruh positif antara insentif terhadap kinerja karyawan, mengetahui terdapat pengaruh positif antara gaya kepemimpinan terhadap kinerja karyawan, mengetahui insentif dan gaya kepemimpinan berpengaruh bersama-sama terhadap kinerja karyawan dan mengetahui yang lebih berpengaruh antara insentif dan gaya kepemimpinan terhadap kinerja karyawan. Jenis penelitian dalam penelitian ini adalah peneliian kuantitatif dengan Alat analisis data menggunakan analisis regresi linier berganda. Hasil uji statistika analisis regresi linier berganda, menemukan variabel insentif dan gaya kepemimpinan berpengaruh positif secara parsial terhadap kinerja karyawan. kemudian ditemukan pula variabel gaya kepemimpinan berpengaruh positif secara parsial terhadap kinerja karyawan. Dan selanjutnya ditemukan secara bersama-sama bahwa variabel insentif dan gaya kepemimpinan memberikan pengaruh positif secara simultan terhadap kinerja karyawan.
Kata Kunci : Insentif, Gaya Kepeimpinan, Dan Kinerja Karyawan"
-0.105385065,0.10656272,-0.8121684,0.9592404,0.10663507,-0.3200788,-0.12200318,-0.73955125,-0.84596765,-0.38870043,-0.1468269,-0.4534696,-0.33370814,0.26445827,0.85105866,0.62216204,-0.090190195,0.23340327,0.17627652,-0.14500329,0.48500785,0.5495103,0.77661693,-0.2896165,0.77445686,0.309914,1.0661618,0.050345246,1.1080059,-0.4409144,-1.3474412,0.8406414,0.062491354,-0.45459834,-0.016181342,0.2656617,0.3318711,0.19591966,1.0203094,-0.37247053,-0.23289709,-0.5734073,0.91934806,0.7134645,0.64624465,0.64906615,0.6525671,0.42182866,-0.5910657,0.38911706,0.15429336,0.4529077,-0.42040342,0.15996379,-0.056604583,-0.036335368,"Yarol Insa. 120211100159. “Pengaruh Pemberdayaan dan Motivasi Kerja Terhadap Kinerja Tenaga Penyuluh Badan Pemberdayaan Perempuan dan Keluarga Berecana Kabupaten Lamongan”. Dibawah bimbingan Dr. Raden Mas Mochammad Wispandono., S.E., MS dan Dr. Muhammad Alkirom Wildan., S.E., MSi.
Penelitian ini bertujuan untuk mengetahui seberapa besar pengaruh pemberdayaan dan motivasi kerja terhadap kinerja tenaga penyuluh Badan Pemberdayaan Perempuan dan Keluarga Berecana Kabupten Lamongan. Pendekatan yang digunakan dalam penelitian ini adalah pendekatan kuantitatif. Populasi dalam penelitian ini berjumlah 130 orang dan sampel yang diambil sebanyak 57 responden dengan menggunakan perhitungan rumus slovin. Teknik pengambilan sampel menggunakan Cluster Sampling.
Hasil uji secara simultan menghasilkan bahwa seluruh variabel bebas pemberdayaan dan motivasi kerja berpengaruh positif dan signifikan terhadap kinerja tenaga penyuluh. Pembuktian hasil penelitian ini ditunjukkan dengan nilai Fhitung > Ftable (16,996 > 2,66) dan tingkat signifikan dibawah 0,05 (0,000 < 0,05). Variabel pemberdayaan mempunyai tingkat koefisien sebesar 3,187 dengan tingkat signifikan dibawah 0,05 (0,002 < 0,05). Sehingga semakin tinggi pemberdayaan maka kinerja tenaga penyuluh juga semakin tinggi. Variabel motivasi kerja mempunyai tingkat koefisiensi sebesar 3,085 dengan tingkat signifikan dibawah 0,05 (0,003 < 0,05). Sehingga semakin tinggi motivasi kerja maka kinerja tenaga penyuluh juga semakin tinggi. Berdasarkan data statistik, variabel pemberdayaan berpengaruh terhadap kinerja tenaga penyuluh sebesar 52,1% dan motivasi kerja berpengaruh terhadap kinerja tenaga penyuluh sebesar 48,4%. Dengan demikian dapat diketahui bahwa variabel yang dominan adalah pemberdayaan.

Kata kunci: Pemberdayaan, Motivasi Kerja, Kinerja"
-0.067353606,0.1366862,-0.6438776,0.8732194,0.20019697,-0.32911685,-0.15286683,-0.7068317,-0.8441117,-0.3593065,-0.10381261,-0.43761188,-0.23351978,0.33950457,0.87845904,0.49306083,-0.108560674,0.325504,0.15250449,-0.19404122,0.55065006,0.43049538,0.7336255,-0.3772549,0.77936614,0.29541922,0.9430242,0.011129023,1.1149428,-0.38571906,-1.3536057,0.85673046,0.034805905,-0.4597797,0.07720389,0.16665338,0.3826554,0.26251304,0.9818587,-0.33441097,-0.24334066,-0.49519992,0.7847321,0.7626885,0.7075786,0.6506612,0.62899566,0.3582343,-0.6720146,0.55639803,0.029669479,0.42164016,-0.31675795,0.17979032,0.13889045,0.061648563,"Halim Akbar Hafiludin. Pengaruh Motivasi Berprestasi dan Penghargaan Terhadap Pengembangan Karier Karyawan Pada CV. Badak Karya Pratama dibawah bimbingan Bapak Dr. Raden Mas Mochammad Wispandono, SE., MS dan Bapak Dr. Muhammad Alkirom Wildan, SE., M.Si. 
Motivasi Berprestasi dan Penghargaan adalah variabel yang mempunyai pengaruh terhadap Pengembangan Karier Karyawan. Penelitian ini mengambil objek di perusahaan yang bergerak di bidang fashion yaitu CV. Badak Karya Pratama Gadingrejo Pasuruan dengan responden sebanyak 83 orang. Tujuan dari penelitian ini adalah mengetahui terdapat pengaruh positif antara penghargaan terhadap pengembangan karier karyawan, mengetahui terdapat pengaruh positif antara motivasi berprestasi terhadap pengembangan karier karyawan dan mengetahui yang lebih berpengaruh antara penghargaan dan motivasi berprestasi terhadap pengembangan karier karyawan. Jenis penelitian dalam penelitian ini adalah penelitian kuantitatif dengan alat analisis data menggunakan analisis regresi linier berganda. Hasil uji statistika analisis regresi linier berganda, menemukan variabel penghargaan dan motivasi berprestasi berpengaruh positif secara simultan terhadap pengembangan karier karyawan. Lalu ditemukan pula variabel penghargaan dan motivasi berprestasi berpengaruh positif secara parsial terhadap pengembangan karier karyawan. Selanjutnya ditemukan bahwa motivasi berprestasi memberikan pengaruh positif yang dominan terhadap pengembangan karier karyawan. 
Kata Kunci: Motivasi Berprestasi, Penghargaan, Pengembangan Karier Karyawan."
-0.08082603,0.47788695,-0.8965954,1.0415548,0.19057658,-0.32680756,0.022429496,-0.8348567,-0.71381015,-0.4531188,-0.31017905,-0.5979403,-0.32889277,0.40560526,0.8575412,0.7161021,-0.17990713,0.28684443,0.05179578,-0.3078246,0.73541665,0.9561737,0.8063913,-0.53202266,1.0888128,0.4692734,1.3781848,0.029998327,1.4479301,-0.49241796,-1.6085813,1.487582,0.02156286,-0.58072263,0.25828627,0.044779345,0.5431902,0.20448062,0.8591864,-0.5427367,-0.33355913,-0.5948572,0.80648464,0.857323,0.445206,0.9364587,0.48361006,0.6666174,-0.79470193,0.47091988,0.23582138,0.41810417,-0.21273975,0.34193248,-0.3105196,-0.03624537,"ABSTRAK
Khoirul Anam, 120211100154, Pengaruh Penilaian Kinerja dan Gaya Kepemimpinan Transformasional terhadap Kinerja Karyawan CV. Panca Dara di Universitas Trunojoyo Madura. Di bawah bimbingan Dr. Hj. Iriani Ismail, Dra., MM dan Helmi Buyung Aulia S, ST., SE., MMT.

Penelitian ini dilakukan dengan pendekatan kuantitatif, menggunakan metode survey dan penyebaran kuesioner. Populasi dalam penelitian ini sebanyak 116 orang karyawan, dengan jumlah sampel sebanyak 54 orang karyawan. Metode pengambilan sampel menggunakan rumus slovin, serta teknik penarikan sampel menggunakan simple random sampling. Penelitian ini dianalisis menggunakan uji analisis regresi linier berganda, untuk menguji instrumen penelitian ini menggunakan uji asumsi klasik, serta teknik analisis untuk menguji hipotesis menggunakan uji t dan uji F.Hasil penelitian ini adalah, secara parsial penilaian kinerja berpengaruh signifikan terhadap kinerja karyawan. Hal ini dapat dilihat dengan nilai koefisien regresi (B) sebesar 0.333, dan memiliki nilai signifikansi sebesar 0.014 < ? = 0.05. Sedangkan hasil thitung sebesar 2.542 > ttabel sebesar 1.67528. Secara parsial gaya kepemimpinan transformasional berpengaruh signifikan terhadap kinerja karyawan. Hal ini dapat dilihat dengan nilai koefisien regresi (B) sebesar 0.355, dan memiliki nilai signifikansi sebesar 0.015 < ? = 0.05. Sedangkan hasil thitung sebesar 2.531 > ttabel sebesar 1.67528. Secara bersama-sama atau simultan penilaian kinerja dan gaya kepemimpinan transformasional berpengaruh signifikan terhadap kinerja karyawan. Hal ini dapat dilihat dari nilai Fhitung sebesar 65.050 > Ftabel sebesar 3.18 dengan tingkat signifikansi 0.000 < 0.05. Secara dominan penilaian kinerja lebih berpengaruh terhadap kinerja karyawan, daripada gaya kepemimpinan transformasional. Hal ini dapat dilihat dari nilai koefisien Beta penilaian kinerja sebesar 0.436 > dari nilai koefisien Beta gaya kepemimpinan transformasional sebesar 0.434.
Kata Kunci:  Penilaian Kinerja, Gaya Kepemimpinan Transformasional, Kinerja Karyawan."
0.052561153,0.116984524,-0.798577,0.9967985,0.18346348,-0.43997028,-0.12860556,-0.7424795,-0.95197,-0.33176413,-0.06443984,-0.41759238,-0.39948127,0.27943563,1.0003233,0.62370884,-0.0604204,0.346804,0.23705055,-0.2505311,0.58697104,0.57248205,0.81224537,-0.36306098,0.7665196,0.4519175,1.087083,0.046324644,1.1971567,-0.4503056,-1.5206447,0.9137801,-0.03039624,-0.41229105,0.10272944,0.10411602,0.40748265,0.20149526,1.1093955,-0.39180148,-0.3460799,-0.58454454,0.9080092,0.78571624,0.62501496,0.70912194,0.7517445,0.42432383,-0.69685566,0.56305295,-0.0011054471,0.4406976,-0.36497548,0.13554595,0.099589966,-0.027530966,"Mafrudhatul Fitriyah. 120211100050. “Pengaruh Kepercayaan Diri dan Disiplin Kerja terhadap Prestasi Kerja Karyawan Mitra Setia Motor Honda Wilayah Madura”. Dibawah bimbingan Dr. RM. Mochammad Wispandono, SE., MSi dan Dr.  Hj. Iriani Ismail, Dra., MM.

 Mitra Setia merupakan dealer Honda yang terletak di wilayah Madura, yaitu di kota Pamekasan,Sampang, dan Sumenep. Mitra Setia menyediakan penjualan sepeda motor Honda, pemeliharaan dan penyediaan suku cadang sepeda motor Honda. Tujuan penelitian ini adalah untuk mengetahui pengaruh kepercayaan diri terhadap prestasi kerja karyawan Mitra Setia Motor Honda dan untuk mengetahui pengaruh disiplin kerja terhadap prestasi kerja karyawan Mitra Setia Motor Honda, serta untuk mengetahui adanya pengaruh simultan kepercayaan diri dan disiplin kerja terhadap prestasi kerja karyawan Mitra Setia Motor Honda Wilayah Madura. Penelitian ini menggunakan metode kuantitatif dengan teknik pengambilan sampel menggunakan proportionate stratified random sampling dan diperoleh sampel sebanyak 89 responden dari 113 karyawan. Hipotesis dalam penelitian ini adalah; (1) Variabel kepercayaan diri berpengaruh terhadap prestasi kerja karyawan (2) Variabel disiplin kerja  berpengaruh terhadap prestasi kerja karyawan (3) Variabel kepercayaan diri dan disiplin kerja berpengaruh secara simultan terhadap prestasi kerja karyawan. Berdasarkan hasil analisis secara parsial, kepercayaan diri dan disiplin kerja berpengaruh positif signifikan terhadap prestasi kerja karyawan. Hasil uji t kepercayaan diri yaitu thitung (3,951) > ttabel (1,987) dengan tingkat signifikasi 0,000 < 0,05  dan disiplin kerja yaitu thitung (2,762) > ttabel (1,987) dengan tingkat signifikasi 0,007 > 0,05. Hasil dari uji F juga terdapat pengaruh positif signifikan antara kepercayaan diri dan disiplin kerja terhadap prestasi kerja karyawan dengan hasil Fhitung (21.080) > Ftabel (1,4256) dan nilai adjusted R Square sebesar 0,313 atau 31,3%.

Kata Kunci : Kepercayaan Diri, Disiplin Kerja, dan Prestasi Kerja."
-0.051369067,0.2504689,-0.6475271,0.96800435,0.34991613,-0.5085985,-0.08389715,-0.64781296,-0.8162901,-0.25945973,-0.085472636,-0.4878852,-0.5566915,0.11243776,0.8399504,0.5743433,-0.018854553,0.34935987,0.27709028,-0.18032205,0.48565724,0.75229347,0.8166784,-0.32798356,0.7838689,0.6047536,1.2175832,-0.078552596,1.0011604,-0.45595196,-1.4652861,1.0031443,-0.15420735,-0.3706638,0.08242098,0.10024761,0.41388646,0.27225634,0.9651151,-0.39341435,-0.31215596,-0.5407318,0.871099,0.727468,0.52706194,0.6927594,0.6599893,0.5494533,-0.7066399,0.33884028,-0.010758878,0.48332018,-0.26158744,0.11838247,-0.05773999,-0.120807506,"Yogi Siswandi, 120211100081, Pengaruh Kreativitas dan Kerjasama Tim terhadap Kinerja Karyawan PT. Telekomunikasi Indonesia, Tbk Madura (Studi Kasus PT. Telkom Kandatel Bangkalan). Dibawah bimbingan Drs. Ec. Mudji Kuswinarno.,Msi dan Dra. Hj. S. Anugrahini Irawati, MM.
Tujuan penelitian ini adalah untuk mengidentifikasi variabel kreativitas dan kerjasama tim mempengaruhi kinerja karyawan PT. Telkom Kandatel Bangkalan baik secara parsial, simultan dan variabel yang paling dominan. Penelitian ini menggunakan metode kuantitatif dimana populasinya adalah seluruh karyawan PT. Telkom Kandatel Bangkalan berjumlah 53 responden. Berdasarkan uji statistik, ditemukan bahwa kreativitas berpengaruh positif dan signifikan terhadap kinerja karyawan, hal ini dapat di lihat dengan nilai koefisien regresi (B) sebesar 0,353 dan memiliki nilai signifikasi sebesar 0,039 yang lebih kecil dari a = 0,05. Sedangkan hasil thitung sebesar lebih besar 2,123 dari ttabel sebesar 1,67591. Selanjutnya di temukan bahwa kerjasama tim berpengaruh positif dan signifikan terhadap kinerja karyawan, hal ini dapat di lihat dengan nilai koefisien regresi (B) sebesar 0,504 dan memiliki nilai signifikasi sebesar 0,003 yang lebih kecil dari a = 0,05. Sedangkan hasil thitung sebesar 3,152 lebih besar dari ttabel sebesar 1,6759. Kemudian ditemukan secara bersama-sama atau simultan kreativitas dan kerjasama tim berpengaruh positif dan signifikan terhadap kinerja karyawan, hal ini dapat dilihat dari nilai Fhitung sebesar 68,603 lebih besar daari Ftabel yaitu 3,18 dengan tingkat signifikasi 0,000 <0,05. Sedangkan untuk variabel yang paling dominan kerjasama tim berpengaruh lebih dominan terhadap kinerja karyawan daripada kreativitas. Hal ini dapat dilihat dari nilai koefisien Beta kerjasama tim sebesar 0,504 > dari nilai koefisien Beta kreativitas sebesar 0,353."
0.00031658204,0.20842136,-0.6509469,0.8300607,0.21324433,-0.40205663,-0.06556582,-0.52371764,-0.7726489,-0.25776702,0.06472179,-0.4460212,-0.46159708,0.13754661,0.8724506,0.47641516,0.025912136,0.2994623,0.30044505,-0.21088797,0.41674712,0.5206141,0.74807346,-0.2544754,0.6831662,0.556523,0.93125784,-0.07223894,0.91432655,-0.34997097,-1.2652279,0.8130413,-0.07186867,-0.31981948,0.044002928,0.14491124,0.371867,0.23627745,0.8698233,-0.4001762,-0.31935957,-0.49174017,0.70073503,0.61468166,0.5337537,0.6268987,0.62734747,0.40352455,-0.64025694,0.37489527,-0.024937127,0.3826525,-0.29053158,0.10233965,0.051118463,-0.13219006,"Novi Kartini. 120211100059. “ Pengaruh Loyalitas dan Lingkungan Kerja terhadap Kinerja Personel pada Satuan Polres Bangkalan”Dibawah Bimbingan Dr. RM. Mochammad  Wispandono, SE., M.Si dan Dr. Muhammad Alkirom Wildan, SE., M.Si
 Polres Bangkalan merupakan suatu lembaga atau instansi yang bertugas dalam menyelenggarakan pemeliharaan keamanan, ketertiban masyarakat dan penegakan hukum melalui kegiatan perlindungan, pengayoman dan pelayanan masyarakat serta menyelenggarakan komando dan pengendalian dan pembinaan polsek jajaran. Polres Bangkalan terletak di tengah kota bangkalan tepatnya di Jln. Soekarno Hatta No. 45 Bangkalan. Didalam jajaran Polres Bangkalan terdapat 345 personel dan 311 personel kepolisian yang tergabung dalam jajaran polsek di wilayah Bangkalan. Tujuan dari penelitian ini adalah untuk mengetahui apakah loyalitas berpengaruh terhadap kinerja personel Polres Bangkalan. Dan untuk mengetahui apakah pengaruh lingkungan kerja berpengaruh terhadap kinerja personel Polres Bangkalan. Serta untuk mengetahui adanya pengaruh secara simultan loyalitas dan lingkungan kerja terhadapa kinerja personel Polres Bangkalan. Hipotesis penelitian ini adalah; (1) variabel loyalitas berpengaruh secara positif dan signifikan terhadap kinerja personel Polres Bangkalan. (2) Variabel Lingkungan kerja berpengaruh secara positif dan signifikan terhadap kinerja personel Polres Bangkalan. (3) variabel loyalitas dan lingkungan kerja berpengaruh positif dan signifikan secara simultan terhadap kinerja personel Polres Bangkalan.Berdasarkan hasil analisis regresi linier berganda secara parsial Loyalitas dan Lingkungan Kerja berpengaruh positif dan signifikan terhadap kinerja personel Polres Bangkalan.  Hasil uji t loyalitas yaitu thitung 3.469 > ttabel 1,667 dengan tingkat signifikansi 0,001 < 0,05 dan lingkungan kerja yaitu thitung 2,232 > ttabel 1,667 dengan tingkat signifikansi 0,029 < 0,05. Hasil uji F juga terdapat pengaruh yang positif dan signifikan loyalitas dan lingkungan kerja terhadap kinerja personel polres bangkalan dengan hasil Fhitung 19,695 > Ftabel 1,360 dan nilai adjusted R Square sebesar 0,348 atau 34,8%.

Kata Kunci : Loyalitas, Lingkungan Kerja dan Kinerja Personil."
